Gender,Height,Weight
Female,163.496053,138.9293853
Female,154.9617022,118.0380533
Female,165.7002575,143.9393476
Male,183.3611419,194.0454049
Female,156.7660667,121.6065086
Male,169.2033418,165.3501008
Male,175.5642991,174.5648061
Female,156.2895614,140.9801576
Male,158.4998951,144.545057
Male,169.221758,166.6317495
Male,164.6890118,142.7258712
Female,161.9569642,132.611074
Female,157.606097,119.8653774
Female,160.2982019,117.8958468
Male,177.715671,189.8386177
Male,160.249336,140.5170445
Female,150.080138,101.0371536
Female,156.4929569,124.5316756
Female,159.3577736,138.5304211
Female,168.3701034,168.9055719
Male,176.2202146,212.0170256
Male,180.4222584,186.7624875
Female,153.2467659,102.2568378
Female,152.9420242,109.6628132
Male,175.0386387,177.2358638
Female,162.0221447,141.0458957
Male,190.6932342,229.2336713
Female,154.3201099,103.3520106
Female,162.699219,149.7534739
Female,164.6659123,154.8565691
Male,170.2685204,167.0442331
Male,166.6875143,188.3185876
Female,166.3212841,144.6430317
Female,177.8002531,176.828201
Male,174.9827308,190.5134869
Female,169.4724714,148.4237619
Male,177.1608638,178.5023396
Female,157.030309,151.621748
Female,157.7378611,145.4475672
Male,174.6730121,172.9809468
Male,174.2934918,192.6056386
Female,169.9903539,162.7133916
Male,171.4915788,173.5200527
Male,172.3134246,166.1461086
Male,178.6308757,192.4971609
Female,167.6347716,141.890779
Female,161.1310859,165.57116
Female,166.9190884,157.691151
Female,163.5510296,125.6100027
Female,166.0499163,144.0188092
Female,173.9130771,172.5773581
Female,166.9483854,144.0522571
Female,160.2726296,133.5681116
Female,162.9953087,153.174015
Female,158.5744017,127.7652495
Female,153.4335084,122.2233387
Male,185.5175579,209.4753881
Female,153.8575591,116.8111149
Male,185.527485,212.3489645
Male,173.340933,174.1096938
Male,175.7463464,189.4388404
Male,172.7581153,194.2869459
Male,178.2716805,188.5293966
Male,173.7108762,179.3521816
Female,173.3660809,173.5133438
Male,179.1950747,197.8793731
Male,184.641182,203.4535958
Female,159.8848921,131.2673993
Male,169.8113924,164.7011036
Female,165.5748138,135.4323409
Male,178.5299356,203.531509
Female,161.9920691,122.4596484
Female,160.8324132,132.9001027
Male,172.4205471,186.50355
Female,165.1877236,145.7060622
Male,171.8541383,171.7029461
Male,162.5293285,150.9790513
Male,176.657956,199.8078464
Male,170.8950782,174.974136
Female,159.118406,117.4606364
Male,183.1943281,203.3729654
Male,165.1048169,157.5590241
Female,168.6576227,157.8270455
Male,170.8079774,173.284033
Male,175.4570468,188.259135
Female,158.7196111,138.3938411
Female,164.2257199,136.0442206
Male,181.9626064,196.4201703
Male,161.1382286,135.6558759
Male,174.9892808,172.6542379
Male,178.4955067,185.7183814
Female,151.7927682,100.362087
Female,160.3226307,138.7941212
Female,173.4338752,167.3404077
Female,149.850829,105.4467882
Female,154.6593321,113.0624577
Male,165.1137317,152.8013107
Female,167.1917108,160.9178878
Female,165.9198378,146.7524518
Female,159.1547337,124.2572112
Female,161.1141318,138.1956049
Female,167.5045527,145.0981448
Male,169.3728966,162.7669683
Male,168.8801961,170.9898326
Male,173.4309657,199.6028399
Female,171.5912491,170.8553198
Male,165.0519577,151.0138427
Female,163.1883564,124.932498
Female,162.2777547,160.5845573
Female,166.7028614,119.2033788
Male,175.1464114,207.744486
Male,176.5432825,187.368176
Male,164.8710071,166.2439226
Female,153.4650404,101.5401797
Female,161.0021172,114.5045608
Female,147.8588986,101.7570249
Female,174.2982099,161.3503565
Female,162.5644345,118.459624
Female,148.6693639,110.5897776
Female,158.9799582,119.5415943
Male,175.6587345,206.5151903
Male,165.4407809,138.6548279
Female,164.9540651,135.3871538
Female,167.8044462,146.9705065
Male,167.04533,161.0854653
Female,165.0036554,141.4825137
Female,165.8471791,138.8077001
Female,158.2085695,139.5227077
Male,168.988321,189.3613951
Female,154.8826327,120.6607291
Female,162.4622993,140.7621884
Male,185.4029748,190.9041484
Female,171.2552822,161.8940078
Male,166.1392331,143.4180133
Female,168.4474645,159.0336134
Female,167.9317827,157.7253041
Male,174.3805963,194.9398583
Male,177.8031267,200.5006781
Male,167.9276347,172.4030194
Male,161.6259521,167.0287067
Male,175.2489726,192.5131646
Male,182.978919,181.2904838
Male,184.8699021,200.8327922
Male,167.6068986,183.8309641
Female,159.8550218,124.4600025
Female,154.588463,110.3033882
Male,171.5159708,175.4700212
Male,174.8968081,176.6424219
Male,164.9475736,133.5119835
Female,176.8117071,167.7386967
Male,162.3784383,154.2609794
Female,158.7357167,126.5156553
Female,151.3017544,130.1192456
Female,157.9776068,137.284027
Female,153.5291489,115.4404979
Male,166.6380857,190.0054149
Female,156.5331115,134.3352835
Male,183.8795216,209.4209477
Male,171.0996432,177.3750077
Male,179.3198871,195.543445
Male,163.4154532,175.6832761
Female,167.9421166,167.5735565
Male,183.1010602,205.3890558
Male,170.872519,190.30285
Female,166.3438774,121.3306738
Female,161.0434079,118.2716877
Male,180.294974,183.7431048
Male,174.2648495,181.7248365
Male,169.8313217,173.5326991
Female,163.871527,124.5924961
Male,182.5190353,193.4299898
Male,186.7956861,214.3432907
Female,167.9223605,139.2350287
Male,176.1680273,187.40143
Male,172.6994144,179.3905638
Female,156.9019292,119.262169
Male,185.2669306,199.0951714
Male,172.0715556,176.2647355
Female,166.1884166,128.0396957
Male,176.0461369,191.4150254
Male,183.7491465,215.8582339
Male,181.1779405,196.6198197
Male,175.7472341,166.2532759
Male,180.6082924,188.8392852
Female,146.7785213,106.8541166
Male,164.7804717,172.8187161
Male,168.5496269,170.0538326
Male,180.8301221,206.1961801
Female,173.3786503,171.8560355
Female,170.0342618,136.1322231
Female,164.3106098,147.8025321
Female,157.4914472,136.9753981
Male,176.9236119,189.6098581
Male,175.151894,182.1925128
Male,174.6088637,189.7802755
Female,160.3212142,122.1151061
Female,163.0845507,150.6705881
Female,159.3510491,124.7716009
Male,195.1958536,254.2090732
Male,181.7845836,206.2604578
Female,160.5830752,127.8619731
Female,164.9624266,131.7024502
Female,159.2976707,127.9380156
Male,177.5086649,185.729441
Female,169.3537636,161.716484
Male,180.0275472,218.2315386
Male,182.4200724,207.7091556
Female,163.197297,151.4163828
Female,149.586883,104.4234622
Female,161.3021883,129.3192543
Female,165.5258917,135.7148238
Male,170.2712597,175.4521677
Female,156.9544642,129.781407
Female,163.6545694,130.2774786
Female,158.6046031,126.5226432
Female,145.0658501,98.7940381
Male,176.5407631,188.6651449
Female,166.4591214,146.1355424
Female,167.1849957,150.9467153
Female,158.6326916,132.6973172
Female,155.1386727,116.4317323
Male,167.9093364,170.2623061
Female,166.7221987,137.2897498
Female,167.1766951,138.7105137
Male,180.6594162,205.6360496
Female,163.1064176,145.8214583
Male,175.6891484,191.8205726
Male,169.5522804,163.6906888
Female,158.3731099,147.7766331
Male,164.8708545,145.1761359
Female,165.4647844,141.5753003
Female,168.2371401,145.2171775
Male,170.4708978,182.5124511
Female,156.2071719,102.6969745
Male,177.3998346,174.2134044
Male,176.468045,203.0212824
Male,172.809142,162.1244315
Female,151.2031222,114.7521017
Male,180.1875328,199.6482579
Male,183.9228878,189.3844383
Female,153.929017,116.1900714
Male,168.5531455,166.1228608
Male,176.0090769,198.9560766
Female,157.5231066,146.2273791
Female,167.001447,142.0674379
Male,181.5050068,189.1761747
Female,160.7631667,135.1596472
Male,170.3470198,175.0885619
Female,160.3092279,124.8185301
Female,157.0728704,127.3276282
Female,165.688168,174.4706373
Female,152.3424431,110.8001983
Male,171.7527585,181.9053186
Male,188.8464932,206.0172853
Male,172.3332826,153.0313208
Female,153.51174,136.5921864
Female,159.0878335,127.5366647
Female,166.0736113,129.375502
Female,167.990958,152.0831223
Male,181.1011272,199.2722748
Female,171.2260574,147.3608053
Male,179.8624799,196.2211135
Male,173.1748278,165.1132354
Male,175.0164111,194.6597698
Female,162.6227932,116.886773
Female,161.9702494,134.7516368
Male,173.9673232,181.2112391
Male,176.8682307,189.6515572
Male,170.0389125,177.0260878
Male,177.2228026,197.9847661
Female,163.2428038,148.2465952
Female,151.0767711,107.8699729
Male,172.3356097,176.1726343
Female,170.7994246,154.0615748
Female,164.2095579,140.8962483
Female,166.154081,123.7787535
Male,176.3403636,188.7794498
Male,184.8886485,198.3372497
Female,171.8008188,152.0266309
Male,171.7350381,190.4165036
Male,176.1730232,185.2848072
Male,171.3089134,171.3806026
Male,175.2363281,195.4211162
Male,172.8158432,175.4451381
Female,167.7303008,151.8734428
Male,178.5725747,196.8350517
Female,160.2455253,125.8670807
Female,157.0009261,127.2482929
Male,166.910975,162.2912152
Female,171.7749154,169.6879347
Female,158.8876078,113.4490377
Male,169.5287558,167.7397753
Male,167.3180146,174.4985557
Male,183.6881571,211.7613379
Male,177.5541559,221.897619
Female,164.5887098,143.8262648
Female,170.4029341,158.5552095
Female,156.8089991,110.5132416
Male,169.6567797,165.2596432
Female,159.6791072,112.8969339
Female,161.2301242,130.6478453
Male,183.52187,205.234403
Male,176.0908802,186.2584296
Female,166.7268279,148.4989196
Male,175.8422166,177.5926996
Male,177.5639847,183.2808067
Male,183.5597218,196.5274669
Female,164.8203936,134.2799488
Female,160.9494692,154.5668707
Male,175.0789404,167.4155489
Male,166.5006177,175.8986269
Male,172.8254803,185.1833394
Female,154.2418892,122.5074625
Female,146.8306,107.7050259
Female,163.1143506,137.6063446
Female,152.1466973,118.4689471
Female,163.6478534,138.2257374
Female,154.6863103,117.1695591
Female,157.4379496,110.514437
Male,191.9539944,217.1180153
Male,171.2219435,178.8333614
Female,156.4454178,118.1573351
Male,174.7296591,167.6704289
Male,183.2903242,188.9133324
Male,181.492493,195.538166
Male,172.1106404,172.2164506
Male,183.5082049,193.5116952
Male,165.395077,153.1280671
Male,175.7767085,186.3937623
Female,164.228285,138.9990605
Male,174.0464669,188.0533331
Female,166.6855651,153.8269712
Male,168.8271405,180.7659086
Male,170.857509,178.6346845
Female,149.6733169,105.3299015
Female,171.5919822,154.4369772
Male,171.7518678,190.7408731
Male,162.7926972,151.6431035
Female,167.2571782,163.4988674
Female,160.4441189,120.9445772
Male,180.4755536,212.1108792
Male,179.1525831,194.3022593
Female,164.7254769,140.2286027
Female,160.1234021,119.9776328
Female,161.9023958,131.6879992
Male,175.6152958,181.7561303
Female,165.0530068,140.4007665
Female,162.9205776,144.0716844
Male,172.0272139,178.3005128
Male,175.6720663,179.8177682
Female,147.8028258,107.0571408
Female,152.8549456,97.26131279
Male,176.1645161,185.9166419
Female,162.9483273,151.2755329
Male,172.1609769,173.3879661
Female,156.9441712,123.1407309
Female,164.2343154,134.8084784
Female,163.316516,138.5971968
Female,168.8679298,138.6127961
Female,170.3169478,160.9433109
Female,164.7828229,144.7472373
Male,177.1616055,195.2413161
Male,181.9984308,207.0691249
Female,168.050666,141.5589424
Female,172.1623332,163.2043535
Male,171.1539649,164.2003528
Female,166.0242249,133.0711914
Female,150.7225028,105.2986552
Male,174.9976334,196.4513123
Male,178.8559552,216.2149063
Male,174.6660508,185.7721575
Female,159.4829641,119.6279178
Male,173.5631725,204.6814307
Female,157.2882312,113.66111
Male,175.8367859,185.9160215
Male,172.9832113,186.2108912
Female,165.9433151,144.8066197
Female,154.1612636,130.0178479
Male,172.5596468,188.8840968
Male,172.8272033,169.4308523
Male,181.915526,208.7557182
Male,176.6557568,199.1938148
Male,174.32822,193.9372992
Female,162.2994467,138.1902827
Female,167.1443121,156.3625111
Male,175.927408,206.7335309
Male,174.4852729,195.1158961
Female,164.9060064,122.4857953
Female,158.525978,142.6045292
Male,166.9125654,167.8287603
Female,174.1029003,148.8281653
Male,184.6922665,207.4596817
Male,172.6401562,192.0598736
Male,178.9180106,214.1725121
Female,161.8385637,144.2567905
Female,161.3319094,120.8100491
Female,166.8715417,142.157675
Male,182.8946458,213.0700193
Female,169.5193018,152.9366234
Male,175.301338,198.7077623
Male,179.9313553,213.7361359
Male,168.0755583,150.0234727
Female,167.1027732,156.8674987
Male,176.6731095,174.8568495
Female,168.8333452,152.8094032
Male,170.3608211,176.912572
Female,163.7484388,127.8527364
Male,168.608846,172.7359083
Female,168.1135894,156.380923
Male,169.7208968,178.1690905
Female,159.568769,126.816039
Male,175.6899987,186.3062988
Female,166.8033679,158.0443331
Female,152.5077459,97.03465533
Male,185.3264293,204.1810963
Male,160.0421552,158.316028
Male,175.1368991,193.4351185
Female,172.0511776,152.7061928
Male,169.4806876,185.3139113
Male,168.4232664,181.9878157
Female,161.0305953,140.2043965
Male,173.9451275,178.5472082
Female,152.9363631,119.0375342
Male,174.7172436,179.9376959
Male,170.8402802,186.3207972
Male,178.6247371,199.0132685
Female,169.3934963,157.7938252
Male,175.0557929,194.2784507
Male,174.2881639,179.1320246
Male,168.8421327,176.6005297
Female,163.574041,130.86383
Female,160.837288,129.7982742
Female,168.672644,161.1762183
Male,185.7840722,205.7218639
Female,164.322946,135.5491144
Male,181.3776361,205.6189565
Male,171.6919828,163.1080022
Female,159.7280601,128.3611532
Female,176.2924928,156.8766989
Female,162.0482595,137.4658076
Female,152.4777497,104.4973318
Female,162.8753801,135.0033475
Male,191.6810813,217.9710527
Male,164.0809441,173.9920943
Female,159.0884794,137.9768958
Female,164.5128365,142.804667
Female,156.8138468,123.0800628
Male,178.9863803,197.187532
Female,147.2730415,92.11842639
Female,157.2645667,123.958661
Male,176.7061415,199.8292821
Male,171.0741276,174.6299947
Female,143.37204,96.64024466
Male,169.013605,173.4743974
Male,167.219426,159.3191151
Female,140.0773357,88.81241211
Male,180.7733535,200.3566417
Male,175.3894239,181.4106635
Male,179.1783082,185.4698808
Male,166.4053227,162.7298484
Male,175.9963094,179.5618638
Male,175.3969671,171.7759835
Female,163.2225374,131.395557
Female,159.6846631,122.781816
Male,168.8500484,168.6272639
Female,151.8257223,124.4180192
Male,180.0669991,201.4180366
Male,167.6779942,169.0990384
Male,170.6929858,174.4408231
Female,168.8215675,160.0838642
Male,180.5028277,200.6841596
Male,186.427219,220.9457607
Male,172.9023397,172.7062583
Female,170.5353185,145.0816211
Female,157.8592112,131.1149727
Male,175.7884923,184.9292931
Female,154.5405605,131.3054342
Male,179.6874297,201.1293822
Female,152.8881214,96.35877595
Female,173.3305643,167.44518
Male,159.3938675,148.1021185
Female,163.6404384,151.5642556
Male,169.7298186,166.1711851
Male,174.6535672,181.1259735
Male,169.4443931,174.9901118
Male,163.1693772,169.8507691
Female,174.1286031,151.7860393
Female,167.3124366,156.4323785
Female,158.9712739,153.5743484
Female,167.6421702,158.9463972
Female,167.101733,160.8310301
Male,176.8784612,205.2971055
Female,153.9910416,128.6173807
Female,177.3270796,167.7912656
Female,158.9695319,133.9281798
Male,181.4670124,185.6627413
Male,175.8479305,173.829606
Female,163.9373147,162.4134633
Female,142.6649399,77.89855927
Male,169.832121,189.4091241
Male,173.261387,168.1685042
Male,174.9419309,168.3590349
Male,176.1536539,174.3595987
Female,162.6723752,149.825871
Female,170.0182287,142.7673671
Male,187.8895862,201.2051015
Female,156.4580481,114.6627936
Female,160.864942,121.9658145
Male,168.6364585,188.1919959
Male,166.0483511,172.9429842
Male,185.7308786,201.703778
Female,157.0412865,129.6853101
Female,166.5016934,139.3831371
Male,190.0553611,220.3363669
Male,183.3010219,204.5774363
Female,159.1134108,122.0562683
Female,155.3117141,105.3829224
Male,184.0522809,223.3155102
Male,175.3459121,180.8044498
Female,165.2355917,150.1064936
Female,172.1052446,148.4903986
Male,170.3987242,177.5431076
Male,172.0022658,184.9318042
Male,178.3419736,197.5000192
Female,166.3920849,164.4427784
Male,177.7725813,185.845964
Female,173.1945069,159.03359
Female,168.8403215,162.5809539
Female,159.1488818,131.7313825
Female,159.095481,129.5732048
Female,167.2471036,146.9657785
Male,160.8613155,138.1475931
Male,185.0595223,216.0647453
Male,182.7648875,207.6930891
Male,167.7555882,170.2373143
Female,170.3547867,152.456871
Female,169.2923709,158.2213013
Female,171.3501158,175.292753
Male,181.9252024,193.3659139
Male,176.7227638,206.6004422
Male,163.3326372,163.1080171
Female,154.9869239,120.4423007
Male,171.803605,164.5830508
Male,184.1377491,225.3785903
Male,163.0209667,169.800144
Male,169.3387527,175.1927208
Male,165.1020481,149.287684
Male,165.0631658,159.1123104
Female,162.2997155,126.6145128
Female,146.443408,98.87672255
Female,171.0872021,163.6671832
Male,182.5392469,203.488801
Female,162.163912,140.0082381
Male,175.9704462,173.2730115
Male,175.4756379,189.8567859
Female,163.0361415,133.3506251
Male,161.1855044,165.7478288
Male,179.4642857,195.4418631
Female,168.1827488,142.9165337
Male,187.5711044,228.2751804
Female,171.2309253,159.568614
Female,168.0383098,128.2071781
Male,181.8534137,196.6725565
Female,170.2591368,154.4843569
Male,185.0110445,221.0804179
Female,162.8866852,145.2368054
Male,172.1454176,187.1636686
Male,178.8249328,197.6921421
Male,171.210618,163.4765101
Male,178.5724248,196.190623
Female,159.864344,124.2921919
Female,163.5506849,145.8833136
Male,175.2759954,190.8181008
Female,165.2432847,151.1135001
Male,181.4999222,200.5925818
Female,157.6681098,121.9519942
Female,167.8458495,150.7059028
Female,168.7820048,156.9321919
Female,158.4034193,113.9268807
Male,174.2067,191.0262439
Female,153.9182268,106.969692
Female,161.9639339,143.9198022
Male,181.9579129,200.7132709
Female,154.5137139,127.5324752
Male,172.1850265,186.1190374
Female,163.7200039,148.960597
Female,159.5310318,137.5800366
Male,155.729428,150.3164486
Male,160.3203641,160.7567033
Male,177.2147953,188.8441724
Female,158.4666014,129.6238001
Female,169.4336657,148.3514065
Female,153.1127178,116.4681542
Female,167.0201083,137.4711041
Female,156.4471399,109.450018
Male,169.8961537,174.0868757
Female,167.5376156,149.8954417
Female,168.0258079,145.176663
Female,166.1166933,144.7680766
Male,176.2044821,173.4301696
Female,168.3114894,141.2994547
Male,166.1845365,189.943109
Male,171.5188382,167.2095862
Male,182.5840911,211.8517004
Female,159.6433823,126.0339165
Female,160.9980561,139.1833554
Male,173.7382031,182.2596137
Female,167.6776772,161.1071678
Female,152.4332174,113.8783529
Female,156.2737315,133.5285077
Male,168.1019718,156.4908907
Female,149.6221992,94.97694487
Female,175.9508247,168.1817415
Male,170.5977615,193.3923092
Male,169.6121521,178.6200523
Female,170.2293633,148.327209
Male,172.8242785,186.0576438
Female,161.3422594,130.4291136
Male,173.5180384,174.2434883
Female,147.4429054,92.32582991
Male,180.0887594,197.9448324
Female,173.5664796,159.0894829
Male,168.2842266,166.5035316
Male,169.5603142,165.9897821
Male,171.8891031,173.8074183
Male,171.9622663,159.2865106
Female,168.166678,156.5370084
Male,179.7069815,212.6476666
Female,162.4406024,140.8021161
Male,163.213769,158.0286206
Female,168.3314902,142.9459588
Female,145.9108171,89.42089489
Male,157.9950839,142.2525455
Male,165.2452387,150.5808782
Male,180.7326226,194.3830111
Female,159.1145334,142.8873793
Female,165.5628867,133.5140097
Male,182.1270864,207.1105722
Female,161.741705,149.8970133
Female,151.5474252,107.3222459
Male,176.5026865,187.8432533
Female,157.2523691,118.7466544
Female,160.115122,131.0488453
Male,174.7060363,162.3104725
Female,158.7870275,129.1743223
Female,163.1107248,145.6034656
Female,154.8818931,121.3986907
Male,162.7754786,164.462737
Male,175.7524334,182.4276164
Male,154.1267362,129.3010238
Female,162.0724458,140.8885326
Male,189.6629043,207.9080616
Female,160.0028037,139.4084917
Male,172.7967476,189.3616398
Male,183.1347609,206.2240269
Male,181.678196,189.2822461
Female,156.1806405,137.0917368
Female,155.9759284,126.4745282
Female,158.0738617,151.0761668
Male,168.3413916,174.2097641
Female,168.9183347,161.2565463
Female,146.7875886,103.3120562
Female,165.9260295,151.9063796
Male,177.7831186,185.6781018
Female,152.1549885,119.5808538
Female,158.8445489,136.6327286
Female,157.6027292,141.224547
Female,157.9598892,125.1793796
Male,178.8156807,203.5371948
Female,162.5338178,141.4877525
Male,164.348188,173.5851498
Female,165.4750553,134.6620247
Male,173.5307347,173.7771864
Male,166.9795015,145.9916825
Male,159.0547116,152.8529747
Male,171.4424185,178.7869137
Male,168.8460855,168.897518
Female,160.173904,122.4336393
Male,174.0492971,173.2706572
Male,179.9528554,195.9693251
Female,152.078833,107.6376075
Male,173.880869,183.5225201
Male,164.2496891,166.969204
Female,164.9589718,142.2561368
Male,175.1322888,181.7832593
Female,161.3796758,121.1159272
Female,158.1130047,116.6058007
Male,171.0490375,197.532281
Male,175.7617718,191.5423289
Male,173.8995102,182.9040117
Male,173.2666837,183.1433826
Female,168.7039182,134.244935
Male,173.5192761,186.6321853
Female,164.4158371,130.5077343
Male,170.5189485,175.1523728
Male,170.5315719,163.8450013
Male,180.8522156,210.1698701
Male,179.6095349,182.0457201
Male,181.0606891,211.6275377
Male,171.481711,186.2912762
Female,154.8582303,115.5024685
Female,179.396635,170.1484685
Female,154.6510831,139.1731752
Female,160.772475,137.919795
Female,161.8760666,119.0662268
Female,157.542542,116.9714575
Male,177.4032851,188.6862465
Female,157.2508976,142.8249151
Female,171.8931365,156.5133411
Female,158.1586324,129.3516499
Male,178.7426533,197.3824157
Male,179.919766,197.3886665
Male,177.7295946,188.6259112
Female,163.0162599,143.859095
Female,166.3087923,154.4408869
Female,147.2233179,112.2269836
Male,165.6504087,166.0935039
Female,157.0662259,136.773826
Female,164.2974436,144.404884
Male,179.2309371,189.7029699
Male,171.3559963,182.3012856
Male,176.0784489,206.0778851
Female,157.1015497,138.6480561
Male,170.9013757,172.6768741
Female,159.3464918,147.3704782
Female,170.9948942,153.5222603
Male,179.0275524,190.5220374
Male,180.7594918,194.0605842
Male,177.5363915,187.0567724
Male,178.3713052,205.6844384
Male,170.8159735,166.5945699
Female,164.6924084,153.5728629
Male,177.5348851,200.1203609
Female,164.746073,159.5682255
Male,190.5252586,221.4540891
Male,167.9451412,172.5086574
Male,183.0393976,208.7818534
Male,191.3676237,218.5330155
Male,167.6766477,184.4618115
Male,194.5644647,239.697207
Female,153.1717573,109.2742315
Male,174.4018463,178.0858445
Female,165.8885078,136.4343931
Male,181.7997973,207.8169438
Male,179.8562811,181.5636902
Female,159.8547126,132.6165254
Female,154.0723312,119.2093003
Female,163.0026688,135.1313308
Male,173.4808717,182.2333597
Female,158.87161,125.5980263
Male,174.5534342,186.4254196
Female,159.3712566,117.6018828
Female,162.8475182,146.8912326
Female,154.2231684,120.569576
Male,183.543409,216.8674672
Female,161.7552797,127.5975152
Male,168.3198482,170.2501787
Female,162.8910664,121.2925968
Female,161.0390611,145.3165832
Female,157.7160047,116.76423
Male,168.4390249,148.2657302
Female,170.0694303,164.0893081
Female,159.7648013,117.4226747
Male,164.9235464,149.8376804
Male,172.649286,170.7156931
Male,167.9416583,184.1305417
Female,160.5718871,140.1590264
Male,181.6447993,212.7287049
Male,180.6467134,197.345436
Female,161.8649477,162.0480299
Male,171.8574745,173.3847193
Female,161.4243469,141.9530603
Male,182.6101036,203.2208674
Female,152.8106398,130.8208099
Male,187.4083002,224.6304862
Male,173.2597695,192.8151779
Female,165.1453573,147.0991056
Female,164.4287599,132.5942454
Female,161.420564,129.1620248
Male,180.4724572,191.9802531
Male,182.3953347,200.9205712
Female,162.4142641,125.1941184
Female,162.0585913,127.808694
Male,177.4707561,200.3666302
Female,144.2982059,84.17069477
Male,179.2339354,193.3211118
Female,155.3037063,112.9656396
Male,179.9613371,185.3515329
Male,176.5933577,170.0371863
Female,160.2812383,153.5203574
Female,160.1055383,127.6404173
Male,180.6468996,193.8048924
Male,172.7684585,174.2651629
Male,176.5171417,188.41922
Male,166.4432956,184.4281991
Male,177.4866489,179.6809303
Female,150.5703211,86.89071184
Male,177.9670656,186.9139379
Male,176.799812,194.2007119
Female,163.12839,124.776506
Female,165.4140632,163.9345317
Female,170.3953728,143.3917735
Female,166.9505937,137.8398959
Female,163.5231187,141.6577243
Female,156.0285956,103.0848106
Female,167.379065,150.4788514
Male,172.4751746,177.3525898
Female,166.6677341,160.6223702
Male,181.9092731,201.679352
Male,171.3184882,174.3878691
Male,176.3772456,169.4965109
Male,187.5721259,208.3579641
Female,154.0436475,121.8802568
Male,172.9075768,185.5337581
Male,178.9853908,187.517442
Female,159.5418041,123.0912871
Female,162.2248723,126.8346718
Female,162.212939,128.2854943
Female,162.3782295,133.0667486
Female,166.5781861,143.5412422
Male,164.046569,157.5566115
Male,188.9841261,227.8249156
Male,168.6512461,170.2174512
Male,179.4346861,180.6688738
Female,168.462763,153.2200429
Male,185.9102414,206.7505039
Female,147.1248248,100.5400428
Male,173.3372247,186.4231978
Male,185.8969075,201.2193177
Male,173.4282583,183.4290565
Male,181.4249455,215.1549854
Male,178.282598,195.7178851
Male,182.2748382,201.3157707
Male,173.6643306,188.4277984
Male,186.8602975,219.4037726
Male,190.1270356,229.402042
Male,179.117858,202.4685999
Female,161.5442521,151.6621742
Female,159.6438121,133.4565923
Female,148.7386218,131.4042239
Male,167.2452344,170.7923569
Male,174.5923116,190.1490037
Male,178.5609469,213.4725743
Female,153.1337308,130.440809
Female,157.5337552,136.0135387
Female,163.8471982,134.9976903
Male,167.4493966,148.3864185
Female,162.3426564,131.5137046
Female,164.316327,137.3806406
Female,162.6578852,147.240564
Male,172.8607166,176.2496593
Female,157.7868292,122.0346502
Female,161.1796294,138.2067542
Male,162.7300697,145.864086
Male,184.7982446,206.7109165
Female,157.1705184,101.5252357
Female,168.1919798,143.0425668
Male,166.8339439,180.4904399
Male,171.9506935,163.9398786
Male,182.0004066,203.5601772
Male,179.8945925,184.5166876
Female,157.2020206,110.9196877
Male,173.0506269,194.9252711
Male,168.3570464,163.8364392
Female,154.7324881,114.0331018
Male,182.6642146,182.6715779
Male,182.6427446,212.8760152
Male,164.7279235,160.2394002
Female,170.9938329,149.0788272
Male,172.4416292,162.9551733
Female,164.4616077,133.5414178
Female,164.3064816,124.7284872
Female,153.3867744,126.7030534
Male,189.3446478,218.4375679
Male,173.2102498,166.5211109
Female,158.7760702,133.7826647
Male,185.7309803,221.4459021
Female,152.9843879,95.93373248
Male,184.8398712,210.657667
Female,161.0514557,129.3722124
Female,161.4987892,147.650479
Male,175.8112032,188.0899421
Female,158.0677495,142.1556613
Female,156.2519277,132.9780164
Female,158.1422426,128.4516095
Female,148.9005264,98.53688099
Male,179.3919519,196.4159832
Male,176.5912148,184.1097302
Female,158.3322051,126.3112296
Male,175.1606344,197.9314296
Male,172.5818997,183.7041775
Male,190.9604026,218.5132769
Male,178.0417449,196.1880483
Male,173.9679318,193.458537
Male,181.4442064,206.5940588
Male,167.4439683,175.4240323
Female,172.5720118,142.9619779
Female,162.7143994,131.3076909
Female,154.3073247,113.4184015
Female,155.3512801,119.0401618
Male,164.506476,167.1274611
Female,155.5245671,106.0922983
Female,162.3114902,150.1875985
Male,179.5566578,184.6895225
Male,183.3858229,218.2927331
Male,174.5831262,186.9922372
Female,178.689039,202.2372137
Male,175.6331116,202.2424853
Male,173.8809352,186.2085658
Male,176.1426297,180.2857082
Male,170.4886178,167.1915272
Male,178.6450967,190.4098292
Male,162.2245192,174.4733629
Male,170.3755014,182.5552848
Male,185.5957596,207.6526278
Female,168.9922757,159.6361383
Female,164.4015372,130.4099868
Female,160.7234774,116.7618403
Male,170.8712432,182.3943347
Female,155.4525953,102.1795628
Male,168.5496681,173.3559279
Male,177.6385762,177.3817664
Female,159.8566519,144.4660462
Male,176.2225333,194.4889423
Male,177.3978344,188.5122329
Female,154.4264634,125.9344238
Female,165.7188884,149.2011819
Female,164.8319928,144.5935852
Female,155.5942345,131.4692816
Female,156.998058,132.5225161
Female,157.5024395,127.0366326
Male,178.8427379,178.5755104
Female,169.6491632,142.7758192
Male,189.7624157,207.243854
Female,162.8350495,149.256016
Male,174.0962779,180.3532255
Female,174.5422459,166.7999758
Female,161.8359223,127.8768732
Female,160.3452292,136.5928005
Female,163.1716923,137.4146683
Male,181.2635311,212.5948655
Female,160.0421622,127.54175
Male,171.149703,179.319259
Male,176.9783817,211.7133851
Male,186.5191506,208.8709177
